event,date,round,black,white,result,moves
Worldchampionship,2024.10.25,5,ShiPeipei,RoyAmar,58-6,f5d6c3d3c4f4f6g5e3f3e6c5g3e2g4d2g6h4h5f2c2f7h3h6b6b5c1d1f1b1h7b4e8g8f8d8e7a7c7d7c8b8c6g7b3b2e1g1g2h2h1a1a2a3h8a4a5a6
Worldchampionship,2024.10.25,5,LiChunWan,TakanashiYusuke,31-33,e6f4c3c4d3d6f6c6f5g5g6e3f2f7c5b5e7f3h4f8d7c8g4f1b4a3b6h3h2e2c2g3d2b3e1h6a6c7a4d1c1h5h7g2b7a8a2b1e8a5b8a7d8g7h1a1b2g1
Worldchampionship,2024.10.25,5,SritaraphanPharisorn,TomitaYou,24-40,e6f4c3c4d3d6e3c2b3c5b4f3d2d1e2f2d7b5c1a5g4g5a4b1a6c6b6f6f5e7f8e8d8b7c7b8f7g6e1f1g3c8g2h5a8g7h3h4h2a7h8g8h7h6g1h1b2a1
Worldchampionship,2024.10.25,5,ShamanDavid,WangZhen,51-13,f5d6c3d3c4f4f6f3e6e7d7g6f7f8e3b4b5e8c5e2f1d2f2e1g5h6g4h3c1g3d1c2a4b3g1c8g7c7c6a3b6g2h1h2b1a7a6a5b2h7h4h5a2b7a8a1h8b8
Worldchampionship,2024.10.25,5,KohBoChaoAlex,SongYan,16-48,d3c5f6f5e6e3c3f3c4b4b5c2b3d6c6a6g5a3f4b6c1c7f2g4h4d7e7f8e8d8b8c8g8d2b2g3a2f1e1a1e2d1b1a4a5g2h2b7a8a7g1h5g6h1h6f7g7h8
Worldchampionship,2024.10.25,5,DuZhouzi,Ben-DayanAbraham,40-24,e6f4c3c4d3d6f6c6f5g5g4f7h6g6f8h3h4e3f3d2h5e2h2g8e8d8c2b4f1e1d1c1c5g7e7b6b1g2g3f2a4a3a5b5a2b2a6b7c7d7g1h1a1b3a7h7a8b8
Worldchampionship,2024.10.25,5,NaraSoma,ChenPoYun,22-42,d3c3c4e3f4c5e2f5f6f1e6f2d2c2b6c6d1f3e1c1d6c7b5d7e7g3g5g4b3a3h4h6f7g6e8c8d8b7h5h3g7b8b2a4a5b4a8a1b1a2g1h1g2h2a6a7g8h8
Worldchampionship,2024.10.25,5,ChangChunYi,SiaChengYong,48-16,d3c5e6e3d6f5c4c3f4f3b5f6b4e7f8c7d7c8d8c6b6a3a4b3a2a6c2b7f7e8a8b8e2g6g3f2g5g4h4d1d2h5e1c1b1a5a7g1h6h3b2g7h2a1f1g8h8g2
Worldchampionship,2024.10.25,5,GutorovIvan,WilliamJoanna,36-28,c4c3d3e3f4d6e6f5f6g3g4b5b4c5b3a4c6a3e2f2d2d7b6f1e1f3c2h5c8d1c1b1h4h3h2h1g1g2a1b2a5g6g5c7h6d8e8h7e7f8b7a6f7g7a7a8b8g8
Worldchampionship,2024.10.25,5,BatsaikhanKhash-Erdene,DoymazMelisa,40-24,e6f4d3c4c3d6f6c6f5g5g6f3e3c2c5b4h5f2e2d1e1d2g4f1d7e8c8e7c7d8f8f7g3h6h7h3b1b3a4a5a6b5b6g7a3a7a8b8a2b7h4h8g8b2a1c1g1g2
Worldchampionship,2024.10.25,5,CzymaraAndreas,ZilligIsabel,24-40,c4c3d3e3f4c5b4f3c2b5c6g4d6b6d2d7a5e6f5a3e7d1h4a6a4f8c1b1e2f7c7g6g5e1f1g1f2b3d8e8f6c8b2h6h5h3g3h2g7a1a2h8b7h7g8b8a8a7
Worldchampionship,2024.10.25,5,ChuaZiWei,YapKokSoon,53-11,e6f6f5f4e3d6g4e2c4d3c7f3c5c6c3b4b5a5d7e8b3g5a4b8a6e7d2d1f1f2g3a3a2b6h6h3h4c2g1g2f7b2b1f8a7h5a1h7h1c1e1h2h8b7g6g7g8d8
Worldchampionship,2024.10.25,5,deGraafJanC.,LinXinRui,35-29,d3c3c4e3d2b4b3d1e2c2f4a3f2b5d6f3e1f1b2c5b1g5g4h5h4c6f5h3g3e7a6a5e6f7d7d8c1a1c7f6c8b8f8b6h6h7g6h2g8a7a2a4a8e8b7h8g7g1
Worldchampionship,2024.10.25,5,KinoshitaHisako,KashiwabaraTakuji,11-53,c4e3f6e6f5c5c3c6d3d2e2b3b4c2d7a3d6f1b6c7d1e8c8a5b5a4c1f2f4e1f3b1b2g3g4h4h5h6d8b8h2g5g6g2a2a1h1h7b7f7e7f8g8a8g1g7a7h8
Worldchampionship,2024.10.25,5,SukalakPhakaphon,BatzorigErdenesuvd,18-46,c4e3f6e6f5g6f3d3f4c3d6b4a4g5h6b5h5c5a5c6g4d7c7e7b6f7c8d8f2e2f1c2g8b3c1a3d2a6b7d1e1a8b1h3h4h7b2a2f8a7b8e8g7h8a1g3h2h1
Worldchampionship,2024.10.25,5,YanHongSyuan,ZilligRemko,30-34,f5f6e6d6e7f4g6d7e3f3g4g5h4h3d3h5c3c4c6e8c5f7d8c8f8g8g3d2c7e2f2f1h6b3b4h7g2a4g1e1d1b5a6c2c1b8a3a5b6b7a8a7h8g7h2h1b1b2
Worldchampionship,2024.10.25,5,TastetMarc,VyasMehul,27-37,d3c5d6e3f4c6f5c3c4b5b4b6e6a5c7d7c8e8f2b3d2e1e7f6g5f8c1g6c2h4a3a4a6f3h5h6f7f1g4g3h2e2a7g8d8b8h3h1d1g7h8h7g1b1b2a1a8a2
Worldchampionship,2024.10.25,5,LimJoeOnn,DoudaTomáš,26-38,c4e3f4c5d6f3e6c3d3e2d2c6f5f2g3g4g5e1c1d7d1b1g1c2c7c8d8e8b3a4b4b6b5f6a3a2f7b2e7a5a7a6a1f1b7h6h5h1h7f8g7g8g6h2h3b8a8h8
Worldchampionship,2024.10.25,5,LamMaverick,MelnikovAlexander,33-31,c4e3f6e6f5c5c3c6d3d2c2f4g4g5f2f3e1h3g3f1g1e2d6b4a4b5b3f7h5d1c1e7h4h6g6a2a3h7a1h2g2b1b2h1b6a7c7c8d7b7a6a5a8b8d8e8g8f8
Worldchampionship,2024.10.25,5,TastetSophie,ErdenemunkhManlai,17-47,e6f4e3d6g4f3e2f6c5b5b6c4a5c6d3c3b3h4g5g3h5h6b4f2f5e1d2d1c2h3g1a6g6f1c1a2d7c7e7c8d8e8f7b8g2h7b7a8a7b2a1a4a3b1g7h1h2h8
Worldchampionship,2024.10.25,5,RybarikIvo,KahvecioğluErkam,53-11,d3c5d6e3f3f4e6f6c4c3g4f7b6b5c6e7d7c7f5g5h6h5h4a5b4b3a4a3a6a7c2c1b1d1e1d2g6h3h2e2g3h7h8g2h1f2d8c8g8f8g7e8b8b7a8g1f1b2
Worldchampionship,2024.10.25,5,DufourDaniel,SteentoftBenkt,32-32,f5d6c3d3c4f4f6b4f3e6e3g5g6e7h6c2f7d2c5c6e8f2f1g2e2g4c1d7g3h4h5h2b3d1e1b5b1g1h1h3a6a5a4c7b8a3a2g7b6d8c8f8g8h8h7a8b2a1
Worldchampionship,2024.10.25,5,BergMatthias,KohBoXiang,32-32,e6f4c3d6f6d3c6f5c4d7e3f2g6g5e2e1h4f7c5h5g4b4f3h3g3h2f8e7d1c1f1e8c7b6d8d2b3g1a6c2b2a4a5b5a2a3a1b8g8c8b7h8g7b1h1g2h6h7
Worldchampionship,2024.10.25,5,TuvduuErdenezaya,VinarMatt,6-58,c4e3f6e6f5c5c3c6d3d2e2b3c1f4f3g5g6g4h4f2d6h5h3g3b4h2f1b6b5a5c7a4a6c2a3b2a1e1d1b1h6h7g2a2g7h8f7e8f8g8e7d8b8d7c8b7a8a7
Worldchampionship,2024.10.25,5,ChoudharyAshok,KuritaSeiya,13-51,d3c5f6f5e6e3d6f7g6e7c6g5c4d7f4f3g4c2c8c3d2b5b6d8b3g3a6b4f8b8c7a4e2d1e1f1c1f2g1a5h4b7a3h2h3h5h6h7g7g2a7a8a2b2a1b1h1h8
Worldchampionship,2024.10.25,6,ShamanDavid,DuZhouzi,14-50,c4e3f6e6f5c5c3c6d3d2e2b4d6f1b5a6a4b3b6c7a5a3d7e8c2c1c8d8f8f2b8f4e7g5h4g7g6h5g4h3f3h7e1d1h6h8g3g2g1f7b1a7b2b7h2h1g8a8
Worldchampionship,2024.10.25,6,DufourDaniel,TastetMarc,19-45,c4e3f6e6f5c5c3c6d6g5g4d3d2c7d7b4f4f7e7g6f8h3b3f3a4e2f1e1d1b5b6c8e8d8b8c1h6h7h8c2h5g1g3f2b2g8g7a8b1a1g2a2a3h2b7h4h1a7
Worldchampionship,2024.10.25,6,SanJenny,MoHauLai,44-20,d3c3c4e3f4d6e6b4c6g4f3g3d2c5e2f2g5f5b3c1d1a3c2e1h4b5f6e7f7b1c7d7e8h3g6c8h2g8b6h6a4a7a6a5f8d8g1h7g2f1a1h1h5g7h8b7a2b2
Worldchampionship,2024.10.25,6,SteentoftBenkt,ChoudharyAshok,21-43,f5f6e6f4c3d6f3c4c5b4f7g5c7c6b3d7e7e3b6c2g4g6g3f2h6h5h3h4e2d3f1d1e1d2a5c1b1a4a3b5a6f8e8c8d8b2h2h1a1a2b7a8a7b8g2g1g8h8
Worldchampionship,2024.10.25,6,NielsenAlberteJosefine,SukalakPhakaphon,33-31,e6f4c3c4d3d6e3f6c5d2c6f5g5g6d7h6e7e8f8g8f7d8g4h3c2b1d1f3g3e2h4h5e1b3f2b6c7b5a3c8b4a4a5a6a7b2a1a2c1h2b7a8h7h8g7g2b8h1
Worldchampionship,2024.10.25,6,ZilligSanna,YanHongSyuan,18-46,e6f4d3c4c3d6c5f6d7c7e7c8d8e8f8g8f7f5e3g6g3c6g5h4h6f3g4h3f2g2b6b7g1h2a8a6a7a5a4h1e2f1g7h8b5d1e1b8h7h5c1b1d2b4b3a3a2b2
Worldchampionship,2024.10.25,6,TomitaYou,GutorovIvan,57-7,f5d6c4d3c7f3c3e6d7f7c5c8d2g6e3c6f4b5g3b3g5d1b4a3e2c2f6h5e7f8h4f1g4h6f2h3e1g7a6a4b6a5a2g1h1b2a7b7a1g2h8g8d8e8h7b8a8b1
Worldchampionship,2024.10.25,6,ChenPoYun,TakanashiYusuke,17-47,f5d6c3d3c4f4c5b3c2d2e6b4g4f6e7d8g6f7f8e3c7c6b5g3f3h4h5c8e2h3f2g5h6h7e8d7g7b6b7h8g8a7a6a5a4f1e1d1c1b1a8b8b2a1a2a3g1h1
Worldchampionship,2024.10.25,6,SongYan,NaraSoma,36-28,f5d6c3d3c4f4f6g5e3f3g4h3g3f2e6c6c5d7f7e2e7g6h5h4h2h6h7e8c8d8f8b4b6b5a5d2c2b3d1c1f1e1b1a6a3a4g7b2a1a2b7a7a8h8g8h1c7b8
Worldchampionship,2024.10.25,6,ChangChunYi,YangKelvin,24-40,e6f6f5f4g5g6g4h6f3e3g3d3e2f2e1h5f7e8h4h3c3f1g1d2d1e7d7d6f8d8c8c4b4c7c5c6b5b6b8a3a4a5g2h1h2c1a7b3c2b1b7b2g7a6h7h8g8a8
Worldchampionship,2024.10.25,6,YapSiewKun,KohBoXiang,21-43,c4e3f5e6f6c5f4g6f7d3g5c6b5d6c3f3d7f8e7c8g4e8d8c7h6g3b6h3h4b4b3c2g7a2d2a5a6a7c1e2a4a3f1b7g2h8a8b8g8h5h2f2a1e1d1h7g1h1
Worldchampionship,2024.10.25,6,KohDingShengCalvin,EklundOskar,20-44,d3c3c4c5d6f4f5e3g4e6f6d7c7f7c8g5f3g6c6h3e2e7f8b6a6f1b5b4e1f2d2a5g3c2a4d8e8b7a8a7b3d1c1b1g2b8h4h6h2h5h7g7h8g8b2a1a2a3
Worldchampionship,2024.10.25,6,AndrianiBintsa,TuvduuErdenezaya,43-21,f5d6c4d3c5f4e3c6e6f3g4g3f6h4d7e7d2b5b4c8c7c2e8a3b6e2a5g5f8b3c3a4a2b8f7a7c1b7d1e1a6a1d8b1b2g8h5g6h3f2a8g2h7h6h8h2h1g1
Worldchampionship,2024.10.25,6,ZilligIsabel,RybarikIvo,19-45,e6f6f5d6c5e3d3c4c6b5f3c3b4a5b6b3a6g5a4a3d7e7a2d8c2c7c8b8f8f4g6g4h6h5f7g3h2b7e8g8a8a7h8a1g7c1b1b2d1e1h3h4h7d2e2f1h1g2
Worldchampionship,2024.10.25,6,KuritaSeiya,KohBoChaoAlex,52-12,f5f4e3f2e2f6d3c4f3e1f1g1e6c5c6d6e7d7g4h3g5d1b6d2b4h6e8f7c7c3c2b5a4a6g3f8a5a3b7h2b3c1g8b8c8g7a8a2h4h5g6d8a7h8h7a1b2b1
Worldchampionship,2024.10.25,6,VyasMehul,ShiPeipei,21-43,d3c5f6f5e6e3d6f7g6c4c6e7d7g5f4c8h6f3g4c7d2e2e8g8e1g3c3h4b4b5a6a5d8f8a4h5g7f2f1b6h3h8a7g2b7b8h1a3a2b3b2c2c1a8h2g1h7a1
Worldchampionship,2024.10.25,6,MelnikovAlexander,BatsaikhanKhash-Erdene,49-15,f5f6e6d6c5e3f7c6e7c4f4d7b5b6f3a5c8e8c3d3b4c2e2a4d2d1b3f1a6a7a3a2f8g3f2e1d8g4g5h5c1b1g2c7h2h4h3h1g1g6b8g8h8b7a8b2a1g7
Worldchampionship,2024.10.25,6,RoyAmar,ChuaZiWei,13-51,d3c3c4c5b4d2d6b3e6f4e3f5f6c7c2a4g4f3e1e7e2b5a3f2f7f1e8h4a6a5b6d7c6d8g6b7h3h2d1c1b2g3g5h5h6h7a8a1b8c8b1a2g2a7g7h8g8f8
Worldchampionship,2024.10.25,6,MitmeanCharinee,KinoshitaHisako,28-36,f5d6c3d3c4f4f6g5e3f3g4e2d2h3e6c5b6g3g6d7e7b4b5e8h4f7c8d8a5h6h2c1f1e1f2b3c7c6f8a6a7a4a3b7a8b8g7c2d1g1b2h7h8h5g8h1g2a1
Worldchampionship,2024.10.25,6,BatzorigErdenesuvd,UlvedalJensenElisabethC.,23-41,f5d6c4d3c3f4c5b3c2d2e6b6b5a6e3c6d7b4d1e1f1c1b1e2g4f3a3a4c7h4g5e7f6f2h5h6d8c8g6f8f7h7a5a2g1h3g3e8b7h2g7h8g8a8a7b8a1g2
Worldchampionship,2024.10.25,6,WilliamJoanna,ZilligRemko,37-27,c4c3d3c5e6e3c6d6b4f6f7e7b5b3g6f5g5a5a3d7f8e8c8g8f2f4f3e2g3g4h3h4h5f1d2c2g2a6b6a7b7d8c7h1h8g7d1e1c1b1g1h2a1a8b8a4a2b2
Worldchampionship,2024.10.25,6,VinarMatt,LamMaverick,43-21,e6f4c3c4d3d6f6c6f5g5g6e3f2e7h6g3b4e1c5g4f3h5h4h3h2b5f1a3d7e2c2f7d1b3e8c1d2g1b6c7d8f8g8g7a6a4a5a7a2a1b7b8c8h8g2b2a8b1
Worldchampionship,2024.10.25,6,YorgancıMehmet,LimJoeOnn,33-31,e6f6f5f4e3c5c4d3c6c3f3d6e7d7g3e2f1g4f2d1e1g1h5b4e8f8g5d2c7h6g6f7d8b6a5c8c1b1c2b3b5a4a6a7a2g2g8h8h1h7g7h4h3h2a1b2a3a8
Worldchampionship,2024.10.25,6,Ben-DayanAbraham,deGraafJanC.,37-27,d3c3c4e3d2b4f4f3f5c1e2c6c5d6b3c2d1e1e6b5a4a5f1g1f2a3b2f7a6a7e7f8b6d7d8e8c8b8c7g5a2a1f6g4g6h6b1g2h1h2h3g3h4h5h7g7h8g8
Worldchampionship,2024.10.25,6,DoudaTomáš,BergMatthias,25-39,e6f4c3c4d3d6e3c2b3d2c5b5f2b4c6f3e2f6a6f5b6a3a4e1c1f1d1b1g6f7g4h4g5c7h3h2g3d7f8h5e7d8h6h7b8b2a1a2g1e8c8a5g8b7a8a7g7h8
Worldchampionship,2024.10.25,6,ZengAnna,ZhelezovAleksei,17-47,f5f6e6d6c5e3f7e7c6d7c4g4d3g6d8c2d2c3e2d1f3f4f2e8b3c8e1c1g5g3b1c7h6h4h2g1g8b4a5f8b8a4a3h3h5b5a6b6g2h1f1h7g7h8a7b2b7a1
Worldchampionship,2024.10.25,6,CuiYijun,SiaChengYong,25-39,c4e3f6c5c3f5e6c6d6d7b5d3e7b4f4a6b6c7a5a4f7g3d2e2c2f3g4b3e1c1f2d1b1f8e8d8h4g5h5h6h7g6a2a3a7g1g7g2c8h3h1h2b2h8g8a1f1b8
Worldchampionship,2024.10.25,6,DoymazMelisa,TastetSophie,55-9,d3c3c4c5b4b3b5f3d2a4a5a3a2b6c2e1a6e3e2b1c1d1d6c6e6c7e7d7a7f5c8e8f6g5d8f7f8b7g8b2b8g7a8f1f2a1g1f4h5g4h8h7h6g6h4g3h3g2
Worldchampionship,2024.10.25,6,WangZhen,SritaraphanPharisorn,*,c4e3f6e6f5c5f4g6f7d6e7f3g5h5g4g3b5d7h6d8e8c3d3b6b4f8c8b8b3a4a3a6a5a2
Worldchampionship,2024.10.25,7,deGraafJanC.,KohDingShengCalvin,31-33,d3c5f6f5e6e3c4f7g4d6c6f4g5c3f3g6e7h4h5h3h2h6h7g3d7b3b4c8d8e8g8f8b8a4e2e1d2f2b5c1c2a6a5d1g2c7f1a3b6b7a8a7b2a2a1g1g7h1
Worldchampionship,2024.10.25,7,TastetSophie,KahvecioğluErkam,47-17,e6f4e3d6c5f3f5c6c4e7f6g4d7c7f7b5e8f2h3g5c3h5g3b4d2d8b3d3e2f8c2f1h4h2a4c1e1d1h6h7g6a5a6a2b8b6b2b1a1a3g1g7h8g2g8a7a8h1
Worldchampionship,2024.10.25,7,YanHongSyuan,DoudaTomáš,32-32,c4e3f5e6f6c5c3g5c6d3d6b4b3b5a5a4a3c2b6a6a7f7f4f3e7e8d1b1g6h5h6h7g4c7d8f8d7c8f2h4e2d2g3h3g2g7c1b2b7e1g1a8f1h1b8a2a1h2
Worldchampionship,2024.10.25,7,TuvduuErdenezaya,DoymazMelisa,43-21,c4e3f6e6f5c5c3c6d3f3f4g4g5h6d6c7d7e8d8f7g6e7e2c8b5h5g3f2h3h4h7b6d2e1a6a4b4a3b3a2h2d1c2c1f8g8b7g7g1a8b8a7h8a5b2f1b1g2
Worldchampionship,2024.10.25,7,DongZhen,SanJenny,34-30,c4e3f6e6f5c5c3b4d3d2f3d6e7f4e2g3c7g6g5h6h4f1c2g4e1d1c1f2g1d7h3e8b3a2h5h2c8c6f7f8a3a4d8b8a5a6b5b6h7h8g8g7a8b1a1b2g2h1
Worldchampionship,2024.10.25,7,LamMaverick,VyasMehul,53-11,c4e3f6e6f5c5c3c6b5b4d6a6f2g5g4d3f4e2f3d7f1f7h6g6f8e8e7g8b3h4b7a8d8c8a4e1d1g3h5g2d2c7h1c2h3a5b8a3h8g7h7h2b2b1a1c1g1a7
Worldchampionship,2024.10.25,7,ErdenemunkhManlai,RoyAmar,7-57,c4e3f5e6f6c5c3b4d6d7c7f7d8e7e8f8g8f4a5a3b3c6b6a7b5g5h5h6h7g6d3b8h4d2c2a2d1e2e1f1g1f3g4g3a6a4f2b1b2a1b7a8c8h2g2c1h1h8
Worldchampionship,2024.10.25,7,ZilligSanna,BatzorigErdenesuvd,23-41,d3c5e6f5f6e3f4f3e2f2d2g4g5e1h4c4c3d1c2b4c1b1g3b3g1g6d6h6b6h5h7c7h3c6b5a4a2a6f7a3e7a1f1h1a5d7e8f8d8c8g7g8b7h8a7a8b8h2
Worldchampionship,2024.10.25,7,SanoYoko,MelnikovAlexander,35-29,c4e3f6e6f5c5c3c6d3d2f3b3c1f4g5g4d6e2h4d1c2b4b5a6b6c7a3a4c8d7g3g6f1e1f2h3h5h6b7a2a5b2e8d8a1b1a7a8b8f8f7e7g7h2g2h8g8h7
Worldchampionship,2024.10.25,7,ChoudharyAshok,ShamanDavid,29-35,d3c5f6f5e6e3d6f7g6c4c6e7d7g5f4c8h6c7e8d8g4f8b3h4b5f3f2h3h5h7b6a6g3a5b7h2g2d2c3c2d1c1a4b4a7h1a3a8e2e1b8a2g7h8g8b1a1b2
Worldchampionship,2024.10.25,7,RybarikIvo,CuiYijun,37-27,d3c5d6e3f5f4e2d2c4e6f2b3f6c7b4c3b6c2d1f3c6b5a3a4c1g5g6d7e7f8e8d8f7g4a5a6h5a2b8g3c8a8a7b7a1h4g7h6h8h7h3b2g8g1f1h2h1e1
Worldchampionship,2024.10.25,7,TastetMarc,TassananukulkitTeeraphap,24-40,e6f4e3d6c5f3c4f6f5g4g5g3d3c6h4h3h2b5f2h5h6b3g6c3b4a4a6c2a2d2d1e2c1f1f7e1g1e7b2g8f8e8c7a3a5d7d8c8g2b7a8a7b8b6h8a1h1h7
Worldchampionship,2024.10.25,7,YorgancıMehmet,LinXinRui,20-44,e6f6f5d6c5e3d3b5c6c4b6c7d7f3f4d8c8b8g6e8a6e7d2g4g3g5h6h4f7a4b4a3b3c3h5h7f8g8c2a5a2h3a7h2g2h1f2e1g1e2f1d1c1b1b2a1b7a8
Worldchampionship,2024.10.25,7,SiaChengYong,VinarMatt,29-35,d3c5f6f5e6e3c3f3f4e7d7c4c6g4d6c2c1b3d2b5e2b4b6g6g5c8f8e8a6c7f2h5h4f7h6a4a5a7a2h3d8g8h2d1g3f1b1b8e1a1a3b2g2h1a8b7g1h7
Worldchampionship,2024.10.25,7,DuZhouzi,KashiwabaraTakuji,35-29,e6f4c3c4d3d6f6c6f5g5f3e7h6e3d2h4h5h7b4g6c5g3h3h2g4f2e2e1d1c1c2a4b5a5f1g1a6a7b3a3b2a2b7b6e8a8a1g2d7f7c7f8b8c8g8g7h8b1
Worldchampionship,2024.10.25,7,YapSiewKun,SteentoftBenkt,42-22,c4e3f5e6f6c5f4g6d7f3g5d6g4h4e7h5c7d3f7b5b6e8c3c8d8b4e2f2c2e1a4c6d2g3f8b7h3g2a6a7a5d1h1g1f1h2g7a3a8g8b3a2c1h8h6b2h7b8
Worldchampionship,2024.10.25,7,TakanashiYusuke,SongYan,34-30,c4e3f6e6f5c5c3c6d3d2e2b3b4c2d7b5d6f1d1f4e1c1g3f3b6c7a5a4a6e8g2g5g4h4f2h1g1a7d8c8e7f8a2f7g7g6h5b7a8b8g8h6a3b2h7h8h3h2
Worldchampionship,2024.10.25,7,KohBoXiang,NaraSoma,28-36,c4e3f5e6f6c5d3c3d2f4e2f3c2f1d6c6b6d7c7b5a5e7b4a3e8b3g3d8c8a7a4a6b2e1g2f7c1g5g4g6f8f2h4h1h5b7g1h6g7h2h3d1b1h8a8b8g8a2
Worldchampionship,2024.10.25,7,ChenPoYun,KuritaSeiya,32-32,f5d6c3d3c4f4c5b3c2b4c6d2e6b5a5a6a3b6a4a2g3g4e3f3e1g6h4g5f2e7d7d8e2f7c8e8f8c7g8f6b8b2b7b1g7g1f1d1c1g2h1h8a1h5h3h6h7h2
Worldchampionship,2024.10.25,7,BergMatthias,Ben-DayanAbraham,32-32,e6f4c3c4d3d6f6c6f5g5g4f7h6g6e7f8d8d7c8e8g8e3d2h5h4f3h7e2e1c1g3f2f1h3h2d1c2g1b3b1c5b6b4b5a5a6c7a4a3a2g2b7b8a7b2a1
Worldchampionship,2024.10.25,7,YangKelvin,TomitaYou,21-43,c4c3d3c5f6e3c6f4b5a6f3f5b3e2e6d6g4g3f2d7e1f7f8g5d2e7h3b4h6g6h4e8c8f1d8c1g1h5g8g7a5c7a4b6b8c2b2b7a7g2d1a1b1a2h7h1h2h8
Worldchampionship,2024.10.25,7,LiChunWan,KohBoChaoAlex,23-41,e6f6f5d6c5f4d3c6c7b5c4c3d7e3a6b6f3a4e7b4d2e2b3g4f2a3c2f7g3c1h4d1g5g6a5a7g8b8h5e8b1a1c8e1a8b7g7h6d8f8f1g1g2h1h2h3h7h8
Worldchampionship,2024.10.25,7,ShiPeipei,ChangChunYi,24-40,f5f6e6d6c5f4d7c4c3c8d3c7e7d8f7c6f8e8b8b3e3e2d2b5a5a4b4a6f1d1b6a7a2c2f3g3f2g5g6e1h4g4c1h5h6h7h8g8g7a8b7a3h3a1g1h2h1g2
Worldchampionship,2024.10.25,7,ZhelezovAleksei,KinoshitaHisako,25-39,c4e3f6e6f5c5c3b4d3f4d6c6b5d7e7c7b6f8e8d8a3d2b8b3a2a6a5b7d1a4b2e2a8a7e1c2c1a1b1c8g8f3g5f2g2f1g1h1h2g3h3g4h4g6f7h5h6h7
Worldchampionship,2024.10.25,7,EklundOskar,WilliamJoanna,50-14,e6f6f5d6c5e3d3c4c6b5d7e7b6b4c3d2a3d8f8c7g6e8a5g5b3a6f2h6c1d1c2g4e2a4a7f4a2f3e1f1c8b1f7b7g7g8h8b2a1h7b8a8h5h3h4g1g2h2
Worldchampionship,2024.10.25,7,SritaraphanPharisorn,AndrianiBintsa,48-16,d3c5f6f5e6e3d6f7g6c4c6e7d7c3d8f8c7g5f4b6a6g4f3g3h6b8h3b7b5h5h4g7b4a3a4a5a8b3c8e8a7h2g2h1f2a2g1f1e1e2c2d2b2d1b1c1a1h7
Worldchampionship,2024.10.25,7,BatsaikhanKhash-Erdene,ZilligIsabel,26-38,e6f6f5d6c5f4d3c6c7c3e3c4f3b5b4b6d7e7a6e8a5b3g4a3a4a7c8f7d2d8f8g5h6g6h7h3h5c2e2d1e1f1f2g1b1g2g3h4h1h2c1h8b2g8g7b8b7a8
Worldchampionship,2024.10.25,7,GutorovIvan,WangZhen,50-14,f5d6c4d3c3f4e6f6e3c5c6b6c7b5e7d7f7c8b4f3a5e2e8f8f1d1a6d8f2d2e1c1b1c2b3a3a4b2g5g6g3a7a1h3h4h2h6g7h8h5g8h7h1a2b8b7a8g2
Worldchampionship,2024.10.25,7,ChuaZiWei,DufourDaniel,34-30,e6f4c3c4d3d6e3c2b3c5b4f3d2c1e2d1f1f2g4b5g3a3a4a5a6a7b6f6e7f5c6a2g6h5h3g5h6h4b2e8d7d8e1a1f8g8c7f7g2b7a8c8b8h1h2g1b1h7
Worldchampionship,2024.10.25,7,ZilligRemko,MitmeanCharinee,41-23,e6f4d3c4c3d6e3c2b3c5b4f3b6f5d2c1e2d1c6a3g6a4b2f6a5b5a2h6a6a1g5h5g4d7e7c7c8f8e8d8g8f7h4h3b8b7a8g7e1a7f2g3h8h7h2f1g2h1
Worldchampionship,2024.10.26,8,DufourDaniel,LinPinHsi,51-13,f5d6c3d3c4f4f6g5e3f3g4e2d2c2e6h5g3b3h6h3h4h7f2e1d1d7g6c1e7b4f1c6c8f8f7e8b1g7a3b2a4g2a5b5a6b6c5g1a7b7a8b8c7d8h1h2a2a1
Worldchampionship,2024.10.26,8,ZilligIsabel,TuvduuErdenezaya,34-30,d3c5e6f5f6e3f4f3e2d2c1f2c2c3f1e7b3e1d1a3b4b5c4g3h3g6g5h5a5b2a4a2a6b6d6c6f7e8f8g8h6h7a1b1a7g4c7d7d8c8b7g2h1h2g1h4h8g7
Worldchampionship,2024.10.26,8,AndrianiBintsa,CzymaraAndreas,30-34,f5d6c4f4c5d3e3f3g4e6f6g3d2c2g5d1e2h6f2h3g6f1e7f7c6e1h4c3d7b4a3a5b3h5g2b5a4a6a7b6c7b2f8g7g1g8h8h7h2e8d8h1a1a2b1c1b7a8
Worldchampionship,2024.10.26,8,SteentoftBenkt,SukalakPhakaphon,58-6,f5d6c3d3c4f4e3f3g4g3g5f6g6e2d2b4f1f2b5d1c2b3e1g1c1b1h3a6f7f8e7h7h6h5c6e6c7e8c5c8h4h2a3a4g7a2b2g8h8h1g2a1a5b6d7d8b8b7
Worldchampionship,2024.10.26,8,BergMatthias,LiChunWan,19-45,d3c5f6f5e6e3c3d2c4d6f3d7e7f4e2b3e1c2g3g4c6b5h4f8c8e8a3a4b4a2a6d1c7f1b1g5h5f2g6b6d8b8a5a7c1a1b2h3g2h2f7g8g7h8b7a8h1g1
Worldchampionship,2024.10.26,8,DoymazMelisa,ZilligSanna,26-38,d3c3c4e3d2c5f3c2b4b3a3d1e1f1b6b5f4f5c6a5e2d7c1b1c7d6e8a6a4a2e7c8e6g5g3f8g8f7g4f2f6g6h6h4h3h5b7a8a7b8a1d8g1b2g7h8h7h2
